4.312,197.84,147.45,12.116,-6.0581,5.8276,200,186.64,161.21,0,0.22223,19.177,394.33,171.26,160,1.6959,0.62189,0.012596,-5.7643,161.74,163.42,-6.7494,2.0252,-14.637,200,142.73,175.2,0,-1,1
4.9072,197.55,147.75,11.905,-5.9523,5.9526,200,186.65,162.15,0,0.22367,18.872,394.43,171.3,160,1.974,0.72387,0.012678,-6.0876,161.84,162.69,-6.4667,1.9403,-14.559,200,142.68,175.25,0,-1,1
5.4904,197.25,148.05,11.664,-5.832,6.063,200,186.66,163.08,0,0.22456,18.521,394.54,171.34,160,2.2473,0.82408,0.012728,-6.396,161.93,161.97,-6.1681,1.8507,-14.446,200,142.63,175.3,0,-1,1
6.0602,196.97,148.36,11.395,-5.6973,6.1585,200,186.67,163.99,0,0.22489,18.125,394.67,171.38,160,2.515,0.92227,0.012748,-6.6887,162.02,161.25,-5.8544,1.7566,-14.297,200,142.58,175.35,0,-1,1
6.615,196.69,148.67,11.097,-5.5487,6.2388,200,186.69,164.87,0,0.22468,17.684,394.81,171.44,160,2.7766,1.0182,0.012736,-6.9651,162.1,160.55,-5.5263,1.6582,-14.113,200,142.53,175.4,0,-1,1
7.1537,196.42,148.99,10.773,-5.3865,6.3039,200,186.7,165.73,0,0.22391,17.2,394.96,171.49,160,3.0314,1.1116,0.012693,-7.2243,162.18,159.85,-5.1846,1.5557,-13.895,200,142.48,175.45,0,-1,1
7.6748,196.16,149.31,10.422,-5.211,6.3536,200,186.71,166.56,0,0.2226,16.673,395.12,171.55,160,3.2788,1.2023,0.012618,-7.4658,162.25,159.17,-4.8303,1.4493,-13.642,200,142.43,175.5,0,-1,1
8.1771,195.91,149.63,10.046,-5.0228,6.3876,200,186.72,167.37,0,0.22074,16.106,395.3,171.62,160,3.5181,1.2901,0.012513,-7.689,162.32,158.5,-4.4641,1.3395,-13.356,200,142.38,175.55,0,-1,1
8.6593,195.67,149.95,9.6445,-4.8223,6.406,200,186.73,168.15,0,0.21834,15.499,395.48,171.68,160,3.7487,1.3747,0.012377,-7.8934,162.38,157.85,-4.0869,1.2263,-13.037,200,142.33,175.6,0,-1,1
9.1203,195.44,150.27,9.2198,-4.6099,6.4086,200,186.74,168.89,0,0.2154,14.855,395.68,171.76,160,3.9702,1.4559,0.012211,-8.0783,162.43,157.21,-3.6998,1.1101,-12.686,200,142.28,175.65,0,-1,1
9.5589,195.22,150.59,8.7724,-4.3862,6.3956,200,186.75,169.6,0,0.21193,14.173,395.89,171.83,160,4.1819,1.5335,0.012015,-8.2435,162.48,156.6,-3.3035,0.99123,-12.305,200,142.23,175.7,0,-1,1
9.9741,195.01,150.9,8.3036,-4.1518,6.3669,200,186.76,170.27,0,0.20795,13.457,396.11,171.91,160.01,4.3834,1.6074,0.011789,-8.3885,162.53,156,-2.8992,0.8699,-11.893,200,142.18,175.75,0,-1,1
10.365,194.82,151.22,7.8143,-3.9072,6.3225,200,186.77,170.9,0,0.20345,12.708,396.34,172,160.01,4.5742,1.6773,0.011535,-8.5129,162.56,155.43,-2.4877,0.74644,-11.451,200,142.13,175.8,0,-1,1
10.73,194.63,151.53,7.3059,-3.653,6.2627,200,186.78,171.5,0,0.19846,11.928,396.58,172.09,160.01,4.7537,1.7432,0.011252,-8.6164,162.6,154.88,-2.0702,0.62116,-10.982,200,142.08,175.85,0,-1,1
11.069,194.47,151.84,6.7796,-3.3898,6.1874,200,186.79,172.06,0,0.19298,11.119,396.82,172.18,160.01,4.9215,1.8047,0.010942,-8.6988,162.62,154.36,-1.6475,0.49435,-10.486,200,142.03,175.9,0,-1,1
11.381,194.31,152.15,6.2367,-3.1183,6.0971,200,186.8,172.57,0,0.18702,10.282,397.08,172.27,160.01,5.0773,1.8619,0.010604,-8.7598,162.64,153.86,-1.2209,0.36632,-9.9639,200,141.98,175.95,0,-1,1
11.665,194.17,152.45,5.6785,-2.8392,5.9917,200,186.81,173.04,0,0.18061,9.4203,397.34,172.36,160.01,5.2207,1.9144,0.010241,-8.7994,162.65,153.39,-0.7912,0.2374,-9.4175,200,141.93,176,0,-1,1
11.92,194.04,152.74,5.1063,-2.5531,5.8717,200,186.82,173.47,0,0.17375,8.5354,397.61,172.46,160.01,5.3512,1.9623,0.0098527,-8.8173,162.66,152.95,-0.35959,0.1079,-8.8481,200,141.88,176.05,0,-1,1
12.146,193.93,153.03,4.5216,-2.2608,5.7372,200,186.83,173.85,0,0.16647,7.6294,397.88,172.56,160.01,5.4686,2.0053,0.0094402,-8.8137,162.65,152.53,0.072897,-0.021873,-8.2569,200,141.83,176.1,0,-1,1
12.343,193.83,153.31,3.9258,-1.9629,5.5887,200,186.83,174.19,0,0.15878,6.7048,398.16,172.66,160.01,5.5726,2.0435,0.0090045,-8.7884,162.65,152.15,0.50521,-0.15159,-7.6455,200,141.78,176.15,0,-1,1
12.509,193.75,153.58,3.3204,-1.6602,5.4265,200,186.84,174.47,0,0.1507,5.7638,398.44,172.77,160.01,5.6629,2.0766,0.0085467,-8.7416,162.63,151.8,0.93628,-0.28093,-7.0153,200,141.73,176.2,0,-1,1
12.644,193.68,153.84,2.7069,-1.3534,5.251,200,186.85,174.71,0,0.14225,4.8086,398.73,172.87,160.01,5.7394,2.1046,0.008068,-8.6734,162.61,151.48,1.3651,-0.40959,-6.3679,200,141.68,176.25,0,-1,1
12.748,193.63,154.09,2.0867,-1.0434,5.0626,200,186.86,174.91,0,0.13345,3.8416,399.02,172.98,160.01,5.8018,2.1275,0.0075694,-8.5838,162.59,151.2,1.7905,-0.53724,-5.7049,200,141.63,176.3,0,-1,1
12.821,193.59,154.34,1.4614,-0.73071,4.8618,200,186.86,175.05,0,0.12433,2.8651,399.31,173.09,160.01,5.8499,2.1452,0.0070524,-8.4733,162.55,150.95,2.2115,-0.66357,-5.0279,200,141.58,176.35,0,-1,1
12.863,193.57,154.57,0.83253,-0.41626,4.649,200,186.87,175.14,0,0.1149,1.8817,399.61,173.2,160.01,5.8837,2.1575,0.006518,-8.3419,162.51,150.73,2.6271,-0.78827,-4.3386,200,141.53,176.4,0,-1,1
12.873,193.56,154.79,0.2016,-0.1008,4.4249,200,186.87,175.19,0,0.10519,0.89364,399.9,173.3,160.01,5.903,2.1646,0.0059676,-8.1901,162.47,150.55,3.0363,-0.91104,-3.6386,200,141.48,176.45,0,-1,1
12.852,193.57,155,-0.42982,0.21491,4.1899,200,186.88,175.18,0,0.095217,-0.096606,400.2,173.41,160.01,5.9079,2.1664,0.0054026,-8.0182,162.42,150.4,3.438,-1.0316,-2.9297,200,141.43,176.5,0,-1,1
12.799,193.6,155.2,-1.0602,0.53009,3.9446,200,186.88,175.13,0,0.085013,-1.0866,400.49,173.52,160.01,5.8983,2.1629,0.0048243,-7.8266,162.36,150.29,3.8313,-1.1496,-2.2137,200,141.38,176.55,0,-1,1
12.714,193.64,155.38,-1.688,0.84398,3.6897,200,186.89,175.03,0,0.074601,-2.074,400.78,173.63,160.01,5.8743,2.1541,0.0042342,-7.6159,162.3,150.22,4.2152,-1.2648,-1.4922,200,141.33,176.6,0,-1,1
12.599,193.7,155.55,-2.3116,1.1558,3.4257,200,186.89,174.87,0,0.064006,-3.0562,401.08,173.73,160.01,5.8358,2.14,0.0036338,-7.3864,162.23,150.18,4.5888,-1.3769,-0.76701,200,141.28,176.65,0,-1,1
12.452,193.77,155.71,-2.9295,1.4648,3.1533,200,186.89,174.67,0,0.053253,-4.031,401.37,173.84,160.01,5.783,2.1206,0.0030244,-7.1389,162.15,150.18,4.9511,-1.4856,-0.039972,200,141.23,176.7,0,-1,1
